species,method,genome_coverage,hic_coverage,grouping,order,orientation,accuracy,edit_distance,seconds,scaffold_count,scaffold_largest,scaffold_n50,reference_count,reference_largest,reference_n50
athaliana,hirise,100kb,100x,0.48521722251251304,0.757252194339164,0.7505248973477541,0.7540781577566391,317.0,4726,97,20376502,7473000,7.0,30427671.0,23459830.0
athaliana,hirise,100kb,10x,0.455648581014497,0.962170878557236,0.958998630070058,0.9578819554086441,74.0,1270,53,24338289,7432830,7.0,30427671.0,23459830.0
athaliana,hirise,100kb,1x,0.013614110760382,0.025576170863839003,0.02473490673729,0.029250335131385002,1185.0,705,1182,504000,100000,7.0,30427671.0,23459830.0
athaliana,hirise,100kb,500x,0.36196451783523104,0.689591759084298,0.687909230831199,0.688119543208619,388.0,19986,89,22712501,16750056,7.0,30427671.0,23459830.0
athaliana,hirise,100kb,50x,0.502389478553267,0.9185560084054211,0.9177150962814951,0.916289659544932,122.0,2975,55,24315502,21843671,7.0,30427671.0,23459830.0
athaliana,hirise,100kb,5x,0.196691520550163,0.860088195704469,0.848500338340993,0.8516453935726531,202.0,908,181,5857000,1211000,7.0,30427671.0,23459830.0
athaliana,hirise,100x,100x,0.44649579862366806,0.181808384207393,0.104781103659231,0.389113376632,985.0,6506,2253,16321428,478751,7.0,30427671.0,23459830.0
athaliana,hirise,10kb,100x,0.5038164333973041,0.8776354000498681,0.866634715537629,0.8851034356513491,1413.0,10543,438,31870173,29752289,7.0,30427671.0,23459830.0
athaliana,hirise,10x,100x,0.359347484542447,0.6561493289876621,0.495146774733548,0.5889475394240421,1260.0,2826,344,10997971,4724409,7.0,30427671.0,23459830.0
athaliana,hirise,1mb,100x,0.8449215790708501,0.980176100097031,0.980176100097031,0.983362498307603,16.0,5233,8,27001502,18603056,7.0,30427671.0,23459830.0
athaliana,hirise,20x,1000x,0.491130132232854,0.545354843398699,0.505622877843479,0.561929481370745,1097.0,37215,692,39839299,12601771,7.0,30427671.0,23459830.0
athaliana,hirise,20x,100x,0.4833482488049,0.607033621305472,0.5588202518489921,0.616653123780185,1008.0,4919,701,26085421,14441810,7.0,30427671.0,23459830.0
athaliana,hirise,20x,10x,0.31688767241154303,0.49995310315574304,0.45170718343620103,0.49795276598265903,1409.0,1443,1381,11469482,2006887,7.0,30427671.0,23459830.0
athaliana,hirise,20x,1x,0.09157786184343601,0.0,0.0,0.071822697238147,1970.0,1171,2337,615667,86731,7.0,30427671.0,23459830.0
athaliana,hirise,20x,500x,0.47683830692014206,0.589112018338058,0.544141264126292,0.603322756737084,1029.0,19238,687,35524324,26954776,7.0,30427671.0,23459830.0
athaliana,hirise,20x,50x,0.587369016951034,0.6381725993146441,0.5819591667484181,0.634663825715126,1007.0,2993,724,26224940,13190551,7.0,30427671.0,23459830.0
athaliana,hirise,20x,5x,0.251512346251261,0.41325747507975,0.37484317578229803,0.423868641863742,1556.0,1203,1684,9246068,543485,7.0,30427671.0,23459830.0
athaliana,hirise,30x,100x,0.517113210674741,0.23052874741664603,0.188739080448968,0.32743903099841604,1156.0,5446,1480,21472515,4896301,7.0,30427671.0,23459830.0
athaliana,hirise,40x,100x,0.502787965009805,0.18845379837717302,0.14360267640072902,0.34161962550205305,1167.0,5992,1982,21581906,1478584,7.0,30427671.0,23459830.0
athaliana,hirise,500kb,100x,0.815931671645132,0.9876785143121721,0.983408927366444,0.969630922099978,22.0,5229,5,43612927,30487671,7.0,30427671.0,23459830.0
athaliana,hirise,50kb,100x,0.5160939806430911,0.861397794600102,0.8604526202187621,0.861227527031253,352.0,5730,138,16256501,8567000,7.0,30427671.0,23459830.0
athaliana,hirise,50x,100x,0.517699015798957,0.16297700154028702,0.10385122155053801,0.35261507145498705,1159.0,6124,2216,19948904,1200535,7.0,30427671.0,23459830.0
athaliana,hirise,60x,100x,0.45221248391949204,0.19278800046632702,0.117631033563071,0.38707486213479403,1062.0,5662,2266,11948183,445674,7.0,30427671.0,23459830.0
athaliana,hirise,70x,100x,0.45316511450518904,0.20169100210385102,0.13878222930842102,0.40035343004671703,1102.0,6232,2397,11806650,595807,7.0,30427671.0,23459830.0
athaliana,hirise,80x,100x,0.429086852493677,0.160578897543648,0.10240963043306,0.373440902901361,1111.0,5824,2362,9998388,497042,7.0,30427671.0,23459830.0
athaliana,hirise,90x,100x,0.46080886654623004,0.179919003456739,0.111427803538773,0.393161841623471,1013.0,6171,2295,14779548,465094,7.0,30427671.0,23459830.0
hsapiens,hirise,100kb,100x,0.28027055881421303,0.766077741624685,0.7635117831270091,0.7747228658206741,6893.0,235324,3432,77567000,15452000,25.0,248956422.0,156040895.0
hsapiens,hirise,100kb,10x,0.31846117806040103,0.85893489208849,0.847271927690821,0.858651721322309,4434.0,31164,3765,89283000,19088000,25.0,248956422.0,156040895.0
hsapiens,hirise,100kb,1x,0.020800482961279003,0.259742656863169,0.19373639671984202,0.211707243431413,23459.0,9234,21442,2726000,100000,25.0,248956422.0,156040895.0
hsapiens,hirise,100kb,50x,0.23341134653014403,0.7245000662181531,0.7212085686621491,0.7334495070800431,8106.0,129494,3493,71204000,12624000,25.0,248956422.0,156040895.0
hsapiens,hirise,100kb,5x,0.234381757890974,0.890876698561705,0.8439011808162741,0.871880167730941,4050.0,18012,3893,56761000,13230000,25.0,248956422.0,156040895.0
hsapiens,hirise,100x,100x,0.604232575176034,0.24374824059427103,0.23555493871761002,0.27025104960471,2412.0,220053,5755,137286887,68602216,25.0,248956422.0,156040895.0
hsapiens,hirise,10kb,100x,,,,,,,,,,25.0,248956422.0,156040895.0
hsapiens,hirise,10x,100x,0.149224957786136,0.32698832459639804,0.15100082015826102,0.20804608700276703,22401.0,24720,5106,5260894,1155511,25.0,248956422.0,156040895.0
hsapiens,hirise,1mb,100x,0.678666764695887,0.9698077946998551,0.9694635203287291,0.9667446834605761,248.0,150355,319,196491559,82427973,25.0,248956422.0,156040895.0
hsapiens,hirise,20x,100x,0.25249186683623404,0.48422888722280205,0.402522740284659,0.47647147437594006,33186.0,148921,4104,61975851,14793833,25.0,248956422.0,156040895.0
hsapiens,hirise,30x,100x,0.35679902922162204,0.5207966313395911,0.47273206433291903,0.547493411638017,23264.0,206923,5444,95771080,24858306,25.0,248956422.0,156040895.0
hsapiens,hirise,30x,10x,0.27824654508409,0.47823946629969805,0.38099581923681003,0.45107883510072705,28515.0,30711,10792,62656727,15524767,25.0,248956422.0,156040895.0
hsapiens,hirise,30x,1x,0.034084793506174,0.124709354911401,0.07658147480300201,0.09415806813413201,38218.0,7653,37224,4369018,148848,25.0,248956422.0,156040895.0
hsapiens,hirise,30x,50x,0.321851128763246,0.5014156915183631,0.440291261624262,0.507420361991894,25257.0,104605,6174,88555701,18779554,25.0,248956422.0,156040895.0
hsapiens,hirise,30x,5x,0.162774876536078,0.449237695520313,0.33416369336074303,0.395823382169442,30805.0,20396,15014,31676613,6388759,25.0,248956422.0,156040895.0
hsapiens,hirise,40x,100x,0.517355696091462,0.624629956369758,0.602072732344706,0.642913643876292,8715.0,202677,6335,133732963,49520648,25.0,248956422.0,156040895.0
hsapiens,hirise,500kb,100x,0.544135780998076,0.780338147345728,0.7757177732350381,0.779249683173843,1482.0,140486,896,127253000,52604000,25.0,248956422.0,156040895.0
hsapiens,hirise,50kb,100x,0.007602040437675,0.0020803299737660002,0.0020803299737660002,0.009551525204023002,58554.0,416325,61776,50000,50000,25.0,248956422.0,156040895.0
hsapiens,hirise,50x,100x,0.5533529588247671,0.575225381437234,0.558742741786263,0.5951205803423051,5686.0,201988,7195,136738125,58650328,25.0,248956422.0,156040895.0
hsapiens,hirise,60x,100x,0.546410975929112,0.6203054552889771,0.605813904463482,0.629768185780736,4683.0,203390,7532,133250352,59166539,25.0,248956422.0,156040895.0
hsapiens,hirise,70x,100x,0.6102479668566031,0.49972665079715006,0.48754430044801506,0.5117346468168871,3604.0,226624,8633,137420635,68552711,25.0,248956422.0,156040895.0
hsapiens,hirise,80x,100x,0.6112667088262931,0.35480170630060204,0.346363213753198,0.38067952338527705,2890.0,219175,7636,137618552,69540354,25.0,248956422.0,156040895.0
hsapiens,hirise,90x,100x,0.604607943811427,0.279151138475846,0.271271740534098,0.304644786286187,2563.0,210589,5818,137585930,77927254,25.0,248956422.0,156040895.0
ltarentolae,hirise,100kb,1000x,0.966580889525619,0.973516754590181,0.97013056601361,0.9685213958191231,22.0,12998,45,2703755,1009000,37.0,2677755.0,1086296.0
ltarentolae,hirise,100kb,100x,0.9654380972177861,0.9552965373377401,0.9552965373377401,0.9578501660383871,26.0,2062,48,2703755,1009000,37.0,2677755.0,1086296.0
ltarentolae,hirise,100kb,10x,0.9539655140839661,0.9669346812350431,0.9578752553863421,0.9602544030017641,24.0,740,51,2703755,1009000,37.0,2677755.0,1086296.0
ltarentolae,hirise,100kb,1x,0.126775275240956,0.036835602711768,0.036835602711768,0.118417871440972,303.0,590,329,654382,100000,37.0,2677755.0,1086296.0
ltarentolae,hirise,100kb,500x,0.9778431481511101,0.973516754590181,0.973516754590181,0.9742025522783291,20.0,5937,46,2703755,1009000,37.0,2677755.0,1086296.0
ltarentolae,hirise,100kb,50x,0.9437164573752511,0.966892709427636,0.963506520851065,0.9650288813480381,24.0,1260,49,2703755,884026,37.0,2677755.0,1086296.0
ltarentolae,hirise,100kb,5x,0.906261259443321,0.942207902632721,0.936534665360591,0.9406972622339631,31.0,2102,59,2703755,780419,37.0,2677755.0,1086296.0
ltarentolae,hirise,100x,100x,0.937237485785097,0.7605301745646981,0.692234169066757,0.808511230006938,69.0,2190,239,2658283,818203,37.0,2677755.0,1086296.0
ltarentolae,hirise,10kb,100x,0.874953215762398,0.8302123020969241,0.824956038943597,0.8455668953673711,518.0,2790,172,3879434,945000,37.0,2677755.0,1086296.0
ltarentolae,hirise,10x,100x,0.6301355793535011,0.45274386072891204,0.22750527359097003,0.37114921409052304,328.0,879,218,392333,98000,37.0,2677755.0,1086296.0
ltarentolae,hirise,1mb,100x,0.995040548423982,0.902681620101426,0.902681620101426,0.9586030959965991,9.0,1926,38,2679755,1000000,37.0,2677755.0,1086296.0
ltarentolae,hirise,20x,100x,0.877323806289736,0.67222252953251,0.492843842651687,0.6132816571084071,604.0,1772,124,2189715,568021,37.0,2677755.0,1086296.0
ltarentolae,hirise,30x,100x,0.9601750145044281,0.742541980522009,0.6711647656572071,0.7539980456745611,363.0,1966,133,2282616,817993,37.0,2677755.0,1086296.0
ltarentolae,hirise,40x,100x,0.935869059347839,0.7324635364702571,0.635705215735708,0.7379475954079671,356.0,1833,133,2291236,705790,37.0,2677755.0,1086296.0
ltarentolae,hirise,500kb,100x,0.9774932796561431,0.9441248788881301,0.9441248788881301,0.9584265858534871,12.0,1969,41,2682755,1001000,37.0,2677755.0,1086296.0
ltarentolae,hirise,50kb,100x,0.907561023492209,0.9541541987253951,0.9513933772328911,0.9601600966858511,42.0,1933,56,3709434,1019000,37.0,2677755.0,1086296.0
ltarentolae,hirise,50x,1000x,0.933341335786632,0.6353511006943271,0.598653968764506,0.711282113113697,227.0,11171,171,2462714,736855,37.0,2677755.0,1086296.0
ltarentolae,hirise,50x,100x,0.953450679733529,0.6851694372086371,0.5954046135487231,0.718466326552749,227.0,1772,173,2469372,948015,37.0,2677755.0,1086296.0
ltarentolae,hirise,50x,10x,0.904121905853913,0.6201887748821261,0.499272960466047,0.6329671936640231,326.0,735,244,2434076,775142,37.0,2677755.0,1086296.0
ltarentolae,hirise,50x,1x,0.32453038424971103,0.0,0.0,0.208174570011587,546.0,834,658,1164181,94577,37.0,2677755.0,1086296.0
ltarentolae,hirise,50x,500x,0.9294323624028221,0.6735817949542411,0.6238993245118141,0.730283720161876,212.0,5626,177,2435352,736855,37.0,2677755.0,1086296.0
ltarentolae,hirise,50x,50x,0.9501265064760791,0.684247085198874,0.601346153402958,0.7158380779509921,225.0,1421,171,2509861,948015,37.0,2677755.0,1086296.0
ltarentolae,hirise,50x,5x,0.8061832457557211,0.48603994936064104,0.390687611126643,0.528488701110277,412.0,688,383,2283787,658985,37.0,2677755.0,1086296.0
ltarentolae,hirise,60x,100x,0.9416193977323851,0.8420735489455781,0.7945177181625621,0.867383440090806,97.0,2310,179,2644004,819495,37.0,2677755.0,1086296.0
ltarentolae,hirise,70x,100x,0.9125108413585621,0.714926433355623,0.6572091953014321,0.7535266282609221,276.0,1766,201,2498873,776757,37.0,2677755.0,1086296.0
ltarentolae,hirise,80x,100x,0.9567436943996601,0.7298820956331581,0.6801005009144281,0.7594012500339321,159.0,2002,191,2506975,840372,37.0,2677755.0,1086296.0
ltarentolae,hirise,90x,100x,0.938401747485583,0.783475867610077,0.755444594774579,0.830294308847749,85.0,1724,223,2586002,795056,37.0,2677755.0,1086296.0
scerevisiae,hirise,100kb,1000x,0.90830555864226,0.9939912306242821,0.9939912306242821,0.986418723865591,2.0,4434,17,2190117,933431,17.0,1531933.0,924431.0
scerevisiae,hirise,100kb,100x,0.90830555864226,0.9939912306242821,0.9939912306242821,0.986418723865591,2.0,910,17,2190117,933431,17.0,1531933.0,924431.0
scerevisiae,hirise,100kb,10x,0.905853988140894,0.9833871725246531,0.9833871725246531,0.976967296079124,4.0,595,19,2190117,933431,17.0,1531933.0,924431.0
scerevisiae,hirise,100kb,1x,0.138666154483324,0.0,0.0,0.108697095237723,112.0,548,129,100000,100000,17.0,1531933.0,924431.0
scerevisiae,hirise,100kb,500x,0.90830555864226,0.9939912306242821,0.9939912306242821,0.986418723865591,2.0,2789,17,2190117,933431,17.0,1531933.0,924431.0
scerevisiae,hirise,100kb,50x,0.90830555864226,0.9939912306242821,0.9939912306242821,0.986418723865591,2.0,743,17,2190117,933431,17.0,1531933.0,924431.0
scerevisiae,hirise,100kb,5x,0.88136542375837,0.9372432494439881,0.9372432494439881,0.9440647259359851,8.0,567,25,1546933,706000,17.0,1531933.0,924431.0
scerevisiae,hirise,100x,100x,0.9869774870821201,0.0,0.0,0.98605338537508,1.0,1169,32,1560229,930538,17.0,1531933.0,924431.0
scerevisiae,hirise,10kb,100x,0.8828310353200731,0.9511730279068891,0.9470104982743601,0.9509282246331081,62.0,1211,60,1660000,868000,17.0,1531933.0,924431.0
scerevisiae,hirise,10x,100x,0.7162979288598721,0.9158921943218681,0.8322153029484101,0.8614788342221891,63.0,937,39,535351,369540,17.0,1531933.0,924431.0
scerevisiae,hirise,1mb,100x,1,1,1,1,0,1146,17,1532933,924431,17.0,1531933.0,924431.0
scerevisiae,hirise,20x,1000x,0.9004586858303321,0.9495585177957241,0.9495585177957241,0.946907800748307,12.0,5219,33,1517992,797367,17.0,1531933.0,924431.0
scerevisiae,hirise,20x,100x,0.9580089408043361,0.9445829162250591,0.9445829162250591,0.9585032335983221,10.0,1309,34,1508272,797367,17.0,1531933.0,924431.0
scerevisiae,hirise,20x,10x,0.8942877150142731,0.8642908318569781,0.8642908318569781,0.897986294856246,19.0,691,42,1508272,720871,17.0,1531933.0,924431.0
scerevisiae,hirise,20x,1x,0.40511140798910705,0.0,0.0,0.237658407648337,95.0,643,121,620710,176516,17.0,1531933.0,924431.0
scerevisiae,hirise,20x,500x,0.9565948264240761,0.9066947609366991,0.9066947609366991,0.9288695354777311,13.0,2896,35,1508272,797367,17.0,1531933.0,924431.0
scerevisiae,hirise,20x,50x,0.9310007813557991,0.9280681344310101,0.9280681344310101,0.9388842207970861,14.0,1086,34,1517992,784588,17.0,1531933.0,924431.0
scerevisiae,hirise,20x,5x,0.772180162673861,0.7239945723208381,0.6851627737613161,0.7764144256321851,39.0,697,55,902318,590476,17.0,1531933.0,924431.0
scerevisiae,hirise,30x,100x,0.9944407370723681,0.823860027223801,0.823860027223801,0.92973280877457,4.0,1138,37,1540089,930320,17.0,1531933.0,924431.0
scerevisiae,hirise,40x,100x,0.92870652031509,0.8702653082154501,0.8702653082154501,0.9155225629822391,4.0,1188,23,1591679,810310,17.0,1531933.0,924431.0
scerevisiae,hirise,500kb,100x,1,1,1,1,0,1239,17,1534933,925431,17.0,1531933.0,924431.0
scerevisiae,hirise,50kb,100x,0.9043225380135821,0.990040556071856,0.990040556071856,0.9864836241851981,4.0,1175,19,2212117,942431,17.0,1531933.0,924431.0
scerevisiae,hirise,50x,100x,0.857605203959191,0.553943121114295,0.553943121114295,0.796199183446694,11.0,1226,38,2037802,816545,17.0,1531933.0,924431.0
scerevisiae,hirise,60x,100x,0.9477316634608871,0.30570419449763503,0.30570419449763503,0.929592865340762,3.0,1461,23,1556283,813309,17.0,1531933.0,924431.0
scerevisiae,hirise,70x,100x,0.8611375648768591,0.577354988468888,0.577354988468888,0.8455324696065311,4.0,1198,31,2184402,812706,17.0,1531933.0,924431.0
scerevisiae,hirise,80x,100x,0.9474424178256591,0.213334501637981,0.213334501637981,0.8908956453534551,4.0,1427,45,1542484,813629,17.0,1531933.0,924431.0
scerevisiae,hirise,90x,100x,0.9461605628570301,0.17454244201868602,0.17454244201868602,0.8578137291667921,4.0,1281,34,1539813,813427,17.0,1531933.0,924431.0
athaliana,lachesis,100kb,1000x,0.9858050253104601,0.9829716573404681,0.98044786496082,0.9794106550229451,39.0,798,15,30630671,23390830,7.0,30427671.0,23459830.0
athaliana,lachesis,100kb,100x,0.9858050253104601,0.9798914528675211,0.9782256237073341,0.9774049218219261,43.0,93,15,30630671,23390830,7.0,30427671.0,23459830.0
athaliana,lachesis,100kb,10x,0.9866318112151421,0.9761565387944071,0.9728081813811221,0.9743722934955,45.0,17,14,30731671,23390830,7.0,30427671.0,23459830.0
athaliana,lachesis,100kb,1x,0.9845205709854731,0.6788377998345261,0.609012877330936,0.642024990335444,448.0,10,15,30428671,23390830,7.0,30427671.0,23459830.0
athaliana,lachesis,100kb,500x,0.9858050253104601,0.979511542194292,0.9786702780677421,0.9763570027834081,44.0,355,15,30630671,23390830,7.0,30427671.0,23459830.0
athaliana,lachesis,100kb,50x,0.9858050253104601,0.9793464861726631,0.9776639579195641,0.975363016107983,44.0,57,15,30630671,23390830,7.0,30427671.0,23459830.0
athaliana,lachesis,100kb,5x,0.9866318112151421,0.969035036059777,0.964046150504911,0.9660534022457921,56.0,10,14,30731671,23390830,7.0,30427671.0,23459830.0
athaliana,lachesis,100x,100x,0.446083816468113,0.510095415255808,0.306969469382725,0.25759114284003004,1933.0,147,249,69191633,50072788,7.0,30427671.0,23459830.0
athaliana,lachesis,10kb,100x,0.767271741591919,0.9099889245554791,0.905554962675655,0.9080578164306061,1138.0,227,528,44295830,28959671,7.0,30427671.0,23459830.0
athaliana,lachesis,10x,100x,0.7885157197008491,0.6447827852798931,0.48135446871825704,0.533963387202795,1381.0,43,284,12483339,10212104,7.0,30427671.0,23459830.0
athaliana,lachesis,1mb,100x,0.9679558384475451,0.9636851005530951,0.9636851005530951,0.9552067411436551,16.0,74,9,30457671,21480830,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,1000x,0.762074348986403,0.6709572526163441,0.556782672107727,0.5790814351705901,1152.0,736,136,29378715,27312889,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,100x,0.7805440305079031,0.6739879131331841,0.5384611347825841,0.565774494696555,1190.0,91,137,30431042,24447328,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,10x,0.643722677056606,0.512125499246314,0.38527560055604604,0.412101217764751,1532.0,19,161,36763818,27756972,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,1x,0.339808079780245,0.17689154793219,0.09032974348089601,0.188372036975289,1927.0,7,313,43887256,31390560,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,500x,0.7890583048945451,0.689523766875009,0.565260167448973,0.586157702253956,1150.0,368,137,29679241,23052318,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,50x,0.798587824166693,0.6483122772376461,0.522716068267118,0.539877743828114,1271.0,54,146,29239487,23304749,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,5x,0.49091408355367305,0.424597514331062,0.315990356117113,0.362593218722424,1659.0,19,202,47409820,25649146,7.0,30427671.0,23459830.0
athaliana,lachesis,30x,100x,0.6206100820603201,0.5392775557402211,0.33138075012534,0.320658541556673,1681.0,104,102,37837082,33710862,7.0,30427671.0,23459830.0
athaliana,lachesis,40x,100x,0.536079793286815,0.499172254624463,0.31215199420912504,0.268775430487439,2023.0,130,93,49602880,37139628,7.0,30427671.0,23459830.0
athaliana,lachesis,500kb,100x,0.9803943404934861,0.9791968976911011,0.9791968976911011,0.975980304811588,16.0,76,9,30487671,23004830,7.0,30427671.0,23459830.0
athaliana,lachesis,50kb,100x,0.984677892290814,0.9734919540975071,0.9718141234814871,0.972230160125721,88.0,109,29,30729671,23775830,7.0,30427671.0,23459830.0
athaliana,lachesis,50x,100x,0.46184567091680906,0.49363135372808903,0.322029901000062,0.26344734179761303,2147.0,147,119,63416053,51619602,7.0,30427671.0,23459830.0
athaliana,lachesis,60x,100x,0.45381866144347505,0.516114052404125,0.327015808562291,0.271861659203373,2066.0,153,161,62280175,49035104,7.0,30427671.0,23459830.0
athaliana,lachesis,70x,100x,0.41919583619036005,0.508592631352016,0.317188508542847,0.257138535908776,2196.0,140,197,71925065,48598396,7.0,30427671.0,23459830.0
athaliana,lachesis,80x,100x,0.335309747634153,0.544978053824207,0.327413669249559,0.275201284607116,2101.0,147,198,116772827,116772827,7.0,30427671.0,23459830.0
athaliana,lachesis,90x,100x,0.429702328443724,0.528423145228426,0.3277855650088,0.26915898976219205,2053.0,160,206,76430460,50075940,7.0,30427671.0,23459830.0
hsapiens,lachesis,100kb,100x,0.96276325314038,0.9576728042631151,0.955419723415982,0.9572199370868121,1518.0,4520,1905,242695529,146853000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,10x,0.965653538160102,0.9367050984991101,0.9323222150371451,0.9415212825985221,1981.0,1015,2080,241786529,146247000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,1x,0.9231737098386791,0.573098095266743,0.423791367719184,0.48619690512329905,15394.0,370,2358,241281529,146348000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,50x,0.9692398052786291,0.9567496359820511,0.9545529749075571,0.9570858909273261,1526.0,2791,1950,242190529,146853000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,5x,0.9595343577555681,0.8736883801880511,0.8496914595733901,0.879375002307324,3819.0,718,2134,242493529,146247000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100x,100x,,,,,,984,,,,25.0,248956422.0,156040895.0
hsapiens,lachesis,10kb,100x,,,,,,22367,,,,25.0,248956422.0,156040895.0
hsapiens,lachesis,10x,100x,0.53637367432102,0.313919313416748,0.15644789562507203,0.18353644655206,23399.0,725,10092,30133795,14212162,25.0,248956422.0,156040895.0
hsapiens,lachesis,1mb,100x,0.9663786911869441,0.9791959949915171,0.9782357123816431,0.9755047832839061,216.0,2010,185,241424529,145223636,25.0,248956422.0,156040895.0
hsapiens,lachesis,20x,100x,0.9347524750586701,0.732242188092457,0.644196430394669,0.6850598008060801,23474.0,5243,7650,151010290,94806039,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,100x,0.9470428024988761,0.7995398599442031,0.755938125554883,0.7854966651964971,14999.0,4635,5747,200332800,127200833,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,10x,0.913948146872894,0.5751894266080351,0.47305535836542106,0.5257821954766141,25389.0,1466,6381,200875111,121721466,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,1x,0.245220600479811,0.21364485931801802,0.115940791051702,0.15582156423333202,36478.0,587,7873,149230809,112046786,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,50x,0.9462996816980891,0.75836741795794,0.702759766161628,0.7403739899464841,16940.0,3113,5853,200123170,126521001,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,5x,0.884255079537778,0.46805240160335404,0.34688335166577905,0.39814993542353205,29610.0,1105,6896,201654887,125054405,25.0,248956422.0,156040895.0
hsapiens,lachesis,40x,100x,0.894980189706399,0.7732895933953541,0.7475123081460131,0.76698132517603,6557.0,2832,3149,230075532,156688926,25.0,248956422.0,156040895.0
hsapiens,lachesis,500kb,100x,0.9664908791045341,0.9746150996805271,0.972474444664408,0.9718126661234131,341.0,2306,387,240663529,145368636,25.0,248956422.0,156040895.0
hsapiens,lachesis,50kb,100x,0.9642552595885661,0.946199296340526,0.9445583591020751,0.949954127133483,3259.0,7449,4134,242912000,147797000,25.0,248956422.0,156040895.0
hsapiens,lachesis,50x,100x,0.7013123465261271,0.5992608612807411,0.545141324075009,0.5772798144741881,5656.0,2219,3560,227579761,150255260,25.0,248956422.0,156040895.0
